week,retailer,region,product_id,pack_size_oz,units_sold,dollar_sales,base_price,promo_flag
2024-05-26,Target,South,1,64,699,2090.01,2.99,N
2024-05-26,Target,South,2,64,249,632.83,2.99,Y
2024-05-26,Target,South,3,128,818,3469.55,4.99,Y
2024-05-26,Target,South,4,128,453,2260.47,4.99,N
2024-05-26,Target,Midwest,1,64,909,2717.91,2.99,N
2024-05-26,Target,Midwest,2,64,1076,3217.24,2.99,N
2024-05-26,Target,Midwest,3,128,1114,4725.03,4.99,Y
2024-05-26,Target,Midwest,4,128,501,2124.99,4.99,Y
2024-05-26,Target,West,1,64,780,2332.2,2.99,N
2024-05-26,Target,West,2,64,1132,3384.68,2.99,N
2024-05-26,Target,West,3,128,1116,5568.84,4.99,N
2024-05-26,Target,West,4,128,460,2295.4,4.99,N
2024-05-26,Kroger,Northeast,1,64,801,2035.74,2.99,Y
2024-05-26,Kroger,Northeast,2,64,942,2816.58,2.99,N
2024-05-26,Kroger,Northeast,3,128,1130,5638.7,4.99,N
2024-05-26,Kroger,Northeast,4,128,512,2171.65,4.99,Y
2024-05-26,Kroger,South,1,64,1008,2561.83,2.99,Y
2024-05-26,Kroger,South,2,64,1027,2610.12,2.99,Y
2024-05-26,Kroger,South,3,128,768,3832.32,4.99,N
2024-05-26,Kroger,South,4,128,863,4306.37,4.99,N
2024-05-26,Kroger,Midwest,1,64,924,2348.35,2.99,Y
2024-05-26,Kroger,Midwest,2,64,1075,2732.11,2.99,Y
2024-05-26,Kroger,Midwest,3,128,541,2294.65,4.99,Y
2024-05-26,Kroger,Midwest,4,128,362,1535.42,4.99,Y
2024-05-26,Kroger,West,1,64,469,1191.96,2.99,Y
2024-05-26,Kroger,West,2,64,1047,3130.53,2.99,N
2024-05-26,Kroger,West,3,128,1190,5938.1,4.99,N
2024-05-26,Kroger,West,4,128,404,1713.57,4.99,Y
2024-05-26,Publix,Northeast,1,64,1040,3109.6,2.99,N
2024-05-26,Publix,Northeast,2,64,895,2274.64,2.99,Y
2024-05-26,Publix,Northeast,3,128,1049,5234.51,4.99,N
2024-05-26,Publix,Northeast,4,128,640,3193.6,4.99,N
2024-05-26,Publix,South,1,64,889,2658.11,2.99,N
2024-05-26,Publix,South,2,64,718,1824.8,2.99,Y
2024-05-26,Publix,South,3,128,598,2536.42,4.99,Y
2024-05-26,Publix,South,4,128,959,4785.41,4.99,N
2024-05-26,Publix,Midwest,1,64,671,2006.29,2.99,N
2024-05-26,Publix,Midwest,2,64,398,1190.02,2.99,N
2024-05-26,Publix,Midwest,3,128,865,4316.35,4.99,N
2024-05-26,Publix,Midwest,4,128,1095,5464.05,4.99,N
2024-05-26,Publix,West,1,64,364,1088.36,2.99,N
2024-05-26,Publix,West,2,64,281,714.16,2.99,Y
2024-05-26,Publix,West,3,128,798,3384.72,4.99,Y
2024-05-26,Publix,West,4,128,1183,5903.17,4.99,N
2024-06-02,Walmart,Northeast,1,64,570,1704.3,2.99,N
2024-06-02,Walmart,Northeast,2,64,583,1743.17,2.99,N
2024-06-02,Walmart,Northeast,3,128,644,2731.53,4.99,Y
2024-06-02,Walmart,Northeast,4,128,377,1881.23,4.99,N
2024-06-02,Walmart,South,1,64,1094,2780.4,2.99,Y
2024-06-02,Walmart,South,2,64,526,1572.74,2.99,N
2024-06-02,Walmart,South,3,128,488,2435.12,4.99,N
2024-06-02,Walmart,South,4,128,772,3274.44,4.99,Y
2024-06-02,Walmart,Midwest,1,64,227,678.73,2.99,N
2024-06-02,Walmart,Midwest,2,64,880,2631.2,2.99,N
2024-06-02,Walmart,Midwest,3,128,376,1876.24,4.99,N
2024-06-02,Walmart,Midwest,4,128,1165,4941.35,4.99,Y
2024-06-02,Walmart,West,1,64,809,2418.91,2.99,N
2024-06-02,Walmart,West,2,64,1052,2673.66,2.99,Y
2024-06-02,Walmart,West,3,128,221,1102.79,4.99,N
2024-06-02,Walmart,West,4,128,265,1124.0,4.99,Y
2024-06-02,Target,Northeast,1,64,343,1025.57,2.99,N
2024-06-02,Target,Northeast,2,64,836,2499.64,2.99,N
2024-06-02,Target,Northeast,3,128,787,3338.06,4.99,Y
2024-06-02,Target,Northeast,4,128,1135,4814.1,4.99,Y
2024-06-02,Target,South,1,64,770,2302.3,2.99,N
2024-06-02,Target,South,2,64,903,2699.97,2.99,N
2024-06-02,Target,South,3,128,760,3223.54,4.99,Y
2024-06-02,Target,South,4,128,590,2944.1,4.99,N
2024-06-02,Target,Midwest,1,64,353,1055.47,2.99,N
2024-06-02,Target,Midwest,2,64,1077,3220.23,2.99,N
2024-06-02,Target,Midwest,3,128,854,3622.24,4.99,Y
2024-06-02,Target,Midwest,4,128,412,2055.88,4.99,N
2024-06-02,Target,West,1,64,827,2472.73,2.99,N
2024-06-02,Target,West,2,64,1122,3354.78,2.99,N
2024-06-02,Target,West,3,128,879,4386.21,4.99,N
2024-06-02,Target,West,4,128,225,1122.75,4.99,N
2024-06-02,Kroger,Northeast,1,64,265,673.5,2.99,Y
2024-06-02,Kroger,Northeast,2,64,453,1354.47,2.99,N
2024-06-02,Kroger,Northeast,3,128,243,1212.57,4.99,N
2024-06-02,Kroger,Northeast,4,128,426,1806.88,4.99,Y
2024-06-02,Kroger,South,1,64,635,1898.65,2.99,N
2024-06-02,Kroger,South,2,64,578,1728.22,2.99,N
2024-06-02,Kroger,South,3,128,1114,5558.86,4.99,N
2024-06-02,Kroger,South,4,128,978,4148.19,4.99,Y
2024-06-02,Kroger,Midwest,1,64,785,1995.08,2.99,Y
2024-06-02,Kroger,Midwest,2,64,707,2113.93,2.99,N
2024-06-02,Kroger,Midwest,3,128,363,1539.66,4.99,Y
2024-06-02,Kroger,Midwest,4,128,271,1352.29,4.99,N
2024-06-02,Kroger,West,1,64,758,1926.46,2.99,Y
2024-06-02,Kroger,West,2,64,437,1306.63,2.99,N
2024-06-02,Kroger,West,3,128,753,3757.47,4.99,N
2024-06-02,Kroger,West,4,128,653,3258.47,4.99,N
2024-06-02,Publix,Northeast,1,64,974,2912.26,2.99,N
2024-06-02,Publix,Northeast,2,64,1076,3217.24,2.99,N
2024-06-02,Publix,Northeast,3,128,825,3499.24,4.99,Y
2024-06-02,Publix,Northeast,4,128,685,2905.43,4.99,Y
2024-06-02,Publix,South,1,64,328,833.61,2.99,Y
2024-06-02,Publix,South,2,64,719,2149.81,2.99,N
2024-06-02,Publix,South,3,128,1091,5444.09,4.99,N
2024-06-02,Publix,South,4,128,812,4051.88,4.99,N
2024-06-02,Publix,Midwest,1,64,1165,3483.35,2.99,N
2024-06-02,Publix,Midwest,2,64,986,2948.14,2.99,N
2024-06-02,Publix,Midwest,3,128,723,3607.77,4.99,N
2024-06-02,Publix,Midwest,4,128,1086,5419.14,4.99,N
2024-06-02,Publix,West,1,64,774,2314.26,2.99,N
2024-06-02,Publix,West,2,64,732,2188.68,2.99,N
2024-06-02,Publix,West,3,128,361,1531.18,4.99,Y
2024-06-02,Publix,West,4,128,301,1501.99,4.99,N
2024-06-09,Walmart,Northeast,1,64,770,1956.96,2.99,Y
2024-06-09,Walmart,Northeast,2,64,994,2972.06,2.99,N
2024-06-09,Walmart,Northeast,3,128,330,1646.7,4.99,N
2024-06-09,Walmart,Northeast,4,128,992,4950.08,4.99,N
2024-06-09,Walmart,South,1,64,865,2198.4,2.99,Y
2024-06-09,Walmart,South,2,64,844,2523.56,2.99,N
2024-06-09,Walmart,South,3,128,675,3368.25,4.99,N
2024-06-09,Walmart,South,4,128,571,2849.29,4.99,N
2024-06-09,Walmart,Midwest,1,64,845,2526.55,2.99,N
2024-06-09,Walmart,Midwest,2,64,1139,3405.61,2.99,N
2024-06-09,Walmart,Midwest,3,128,649,3238.51,4.99,N
2024-06-09,Walmart,Midwest,4,128,1075,5364.25,4.99,N
2024-06-09,Walmart,West,1,64,927,2771.73,2.99,N
2024-06-09,Walmart,West,2,64,330,986.7,2.99,N
2024-06-09,Walmart,West,3,128,997,4228.78,4.99,Y
2024-06-09,Walmart,West,4,128,476,2018.95,4.99,Y
2024-06-09,Target,Northeast,1,64,417,1059.81,2.99,Y
2024-06-09,Target,Northeast,2,64,1180,3528.2,2.99,N
2024-06-09,Target,Northeast,3,128,745,3717.55,4.99,N
2024-06-09,Target,Northeast,4,128,1142,4843.79,4.99,Y
2024-06-09,Target,South,1,64,274,819.26,2.99,N
2024-06-09,Target,South,2,64,375,1121.25,2.99,N
2024-06-09,Target,South,3,128,472,2355.28,4.99,N
2024-06-09,Target,South,4,128,850,4241.5,4.99,N
2024-06-09,Target,Midwest,1,64,1058,3163.42,2.99,N
2024-06-09,Target,Midwest,2,64,923,2759.77,2.99,N
2024-06-09,Target,Midwest,3,128,1129,5633.71,4.99,N
2024-06-09,Target,Midwest,4,128,1135,4814.1,4.99,Y
2024-06-09,Target,West,1,64,246,625.21,2.99,Y
2024-06-09,Target,West,2,64,400,1196.0,2.99,N
2024-06-09,Target,West,3,128,200,998.0,4.99,N
2024-06-09,Target,West,4,128,1054,4470.54,4.99,Y
2024-06-09,Kroger,Northeast,1,64,778,2326.22,2.99,N
2024-06-09,Kroger,Northeast,2,64,1120,2846.48,2.99,Y
2024-06-09,Kroger,Northeast,3,128,342,1450.59,4.99,Y
2024-06-09,Kroger,Northeast,4,128,426,2125.74,4.99,N
2024-06-09,Kroger,South,1,64,1148,3432.52,2.99,N
2024-06-09,Kroger,South,2,64,853,2550.47,2.99,N
2024-06-09,Kroger,South,3,128,600,2994.0,4.99,N
2024-06-09,Kroger,South,4,128,1066,4521.44,4.99,Y
2024-06-09,Kroger,Midwest,1,64,406,1031.85,2.99,Y
2024-06-09,Kroger,Midwest,2,64,936,2798.64,2.99,N
2024-06-09,Kroger,Midwest,3,128,418,2085.82,4.99,N
2024-06-09,Kroger,Midwest,4,128,802,4001.98,4.99,N
2024-06-09,Kroger,West,1,64,757,2263.43,2.99,N
2024-06-09,Kroger,West,2,64,811,2424.89,2.99,N
2024-06-09,Kroger,West,3,128,901,4495.99,4.99,N
2024-06-09,Kroger,West,4,128,741,3697.59,4.99,N
2024-06-09,Publix,Northeast,1,64,706,2110.94,2.99,N
2024-06-09,Publix,Northeast,2,64,480,1435.2,2.99,N
2024-06-09,Publix,Northeast,3,128,469,2340.31,4.99,N
2024-06-09,Publix,Northeast,4,128,926,3927.63,4.99,Y
2024-06-09,Publix,South,1,64,282,843.18,2.99,N
2024-06-09,Publix,South,2,64,1098,3283.02,2.99,N
2024-06-09,Publix,South,3,128,912,4550.88,4.99,N
2024-06-09,Publix,South,4,128,372,1856.28,4.99,N
2024-06-09,Publix,Midwest,1,64,262,783.38,2.99,N
2024-06-09,Publix,Midwest,2,64,835,2496.65,2.99,N
2024-06-09,Publix,Midwest,3,128,707,3527.93,4.99,N
2024-06-09,Publix,Midwest,4,128,597,2532.18,4.99,Y
2024-06-09,Publix,West,1,64,636,1901.64,2.99,N
2024-06-09,Publix,West,2,64,1135,2884.6,2.99,Y
2024-06-09,Publix,West,3,128,464,1968.06,4.99,Y
2024-06-09,Publix,West,4,128,575,2438.86,4.99,Y
2024-06-16,Walmart,Northeast,1,64,853,2550.47,2.99,N
2024-06-16,Walmart,Northeast,2,64,938,2383.93,2.99,Y
2024-06-16,Walmart,Northeast,3,128,533,2659.67,4.99,N
2024-06-16,Walmart,Northeast,4,128,907,3847.04,4.99,Y
2024-06-16,Walmart,South,1,64,1187,3549.13,2.99,N
2024-06-16,Walmart,South,2,64,1072,3205.28,2.99,N
2024-06-16,Walmart,South,3,128,797,3977.03,4.99,N
2024-06-16,Walmart,South,4,128,326,1626.74,4.99,N
2024-06-16,Walmart,Midwest,1,64,215,546.42,2.99,Y
2024-06-16,Walmart,Midwest,2,64,1080,2744.82,2.99,Y
2024-06-16,Walmart,Midwest,3,128,467,2330.33,4.99,N
2024-06-16,Walmart,Midwest,4,128,775,3867.25,4.99,N
2024-06-16,Walmart,West,1,64,668,1997.32,2.99,N
2024-06-16,Walmart,West,2,64,524,1331.75,2.99,Y
2024-06-16,Walmart,West,3,128,1068,5329.32,4.99,N
2024-06-16,Walmart,West,4,128,1128,5628.72,4.99,N
2024-06-16,Target,Northeast,1,64,400,1196.0,2.99,N
2024-06-16,Target,Northeast,2,64,523,1563.77,2.99,N
2024-06-16,Target,Northeast,3,128,681,3398.19,4.99,N
2024-06-16,Target,Northeast,4,128,264,1119.76,4.99,Y
2024-06-16,Target,South,1,64,542,1620.58,2.99,N
2024-06-16,Target,South,2,64,531,1587.69,2.99,N
2024-06-16,Target,South,3,128,373,1861.27,4.99,N
2024-06-16,Target,South,4,128,1072,5349.28,4.99,N
2024-06-16,Target,Midwest,1,64,1019,3046.81,2.99,N
2024-06-16,Target,Midwest,2,64,431,1288.69,2.99,N
2024-06-16,Target,Midwest,3,128,749,3737.51,4.99,N
2024-06-16,Target,Midwest,4,128,868,4331.32,4.99,N
2024-06-16,Target,West,1,64,1022,3055.78,2.99,N
2024-06-16,Target,West,2,64,739,1878.17,2.99,Y
2024-06-16,Target,West,3,128,275,1372.25,4.99,N
2024-06-16,Target,West,4,128,1053,4466.3,4.99,Y
2024-06-16,Kroger,Northeast,1,64,1183,3537.17,2.99,N
2024-06-16,Kroger,Northeast,2,64,1150,3438.5,2.99,N
2024-06-16,Kroger,Northeast,3,128,783,3907.17,4.99,N
2024-06-16,Kroger,Northeast,4,128,461,2300.39,4.99,N
2024-06-16,Kroger,South,1,64,921,2753.79,2.99,N
2024-06-16,Kroger,South,2,64,979,2927.21,2.99,N
2024-06-16,Kroger,South,3,128,482,2044.4,4.99,Y
2024-06-16,Kroger,South,4,128,579,2889.21,4.99,N
2024-06-16,Kroger,Midwest,1,64,640,1913.6,2.99,N
2024-06-16,Kroger,Midwest,2,64,952,2846.48,2.99,N
2024-06-16,Kroger,Midwest,3,128,341,1701.59,4.99,N
2024-06-16,Kroger,Midwest,4,128,948,4730.52,4.99,N
2024-06-16,Kroger,West,1,64,888,2655.12,2.99,N
2024-06-16,Kroger,West,2,64,1197,3579.03,2.99,N
2024-06-16,Kroger,West,3,128,1080,4580.82,4.99,Y
2024-06-16,Kroger,West,4,128,754,3762.46,4.99,N
2024-06-16,Publix,Northeast,1,64,1064,3181.36,2.99,N
2024-06-16,Publix,Northeast,2,64,540,1614.6,2.99,N
2024-06-16,Publix,Northeast,3,128,903,4505.97,4.99,N
2024-06-16,Publix,Northeast,4,128,562,2383.72,4.99,Y
2024-06-16,Publix,South,1,64,432,1291.68,2.99,N
2024-06-16,Publix,South,2,64,748,1901.04,2.99,Y
2024-06-16,Publix,South,3,128,728,3087.81,4.99,Y
2024-06-16,Publix,South,4,128,1018,5079.82,4.99,N
2024-06-16,Publix,Midwest,1,64,382,1142.18,2.99,N
2024-06-16,Publix,Midwest,2,64,596,1782.04,2.99,N
2024-06-16,Publix,Midwest,3,128,693,3458.07,4.99,N
2024-06-16,Publix,Midwest,4,128,532,2654.68,4.99,N
2024-06-16,Publix,West,1,64,756,2260.44,2.99,N
2024-06-16,Publix,West,2,64,819,2448.81,2.99,N
2024-06-16,Publix,West,3,128,783,3907.17,4.99,N
2024-06-16,Publix,West,4,128,308,1536.92,4.99,N
2024-06-23,Walmart,Northeast,1,64,439,1115.72,2.99,Y
2024-06-23,Walmart,Northeast,2,64,801,2394.99,2.99,N
2024-06-23,Walmart,Northeast,3,128,449,2240.51,4.99,N
2024-06-23,Walmart,Northeast,4,128,352,1756.48,4.99,N
2024-06-23,Walmart,South,1,64,542,1620.58,2.99,N
2024-06-23,Walmart,South,2,64,630,1601.14,2.99,Y
2024-06-23,Walmart,South,3,128,886,4421.14,4.99,N
2024-06-23,Walmart,South,4,128,857,3634.97,4.99,Y
2024-06-23,Walmart,Midwest,1,64,1189,3555.11,2.99,N
2024-06-23,Walmart,Midwest,2,64,619,1850.81,2.99,N
2024-06-23,Walmart,Midwest,3,128,858,4281.42,4.99,N
2024-06-23,Walmart,Midwest,4,128,1135,5663.65,4.99,N
2024-06-23,Walmart,West,1,64,936,2798.64,2.99,N
2024-06-23,Walmart,West,2,64,954,2852.46,2.99,N
2024-06-23,Walmart,West,3,128,1134,5658.66,4.99,N
2024-06-23,Walmart,West,4,128,996,4970.04,4.99,N
2024-06-23,Target,Northeast,1,64,649,1940.51,2.99,N
2024-06-23,Target,Northeast,2,64,1172,2978.64,2.99,Y
2024-06-23,Target,Northeast,3,128,409,1734.77,4.99,Y
2024-06-23,Target,Northeast,4,128,912,4550.88,4.99,N
2024-06-23,Target,South,1,64,739,1878.17,2.99,Y
2024-06-23,Target,South,2,64,653,1659.6,2.99,Y
2024-06-23,Target,South,3,128,713,3557.87,4.99,N
2024-06-23,Target,South,4,128,586,2924.14,4.99,N
2024-06-23,Target,Midwest,1,64,495,1480.05,2.99,N
2024-06-23,Target,Midwest,2,64,1136,3396.64,2.99,N
2024-06-23,Target,Midwest,3,128,618,3083.82,4.99,N
2024-06-23,Target,Midwest,4,128,510,2544.9,4.99,N
2024-06-23,Target,West,1,64,1185,3543.15,2.99,N
2024-06-23,Target,West,2,64,773,2311.27,2.99,N
2024-06-23,Target,West,3,128,422,2105.78,4.99,N
2024-06-23,Target,West,4,128,607,3028.93,4.99,N
2024-06-23,Kroger,Northeast,1,64,995,2975.05,2.99,N
2024-06-23,Kroger,Northeast,2,64,306,914.94,2.99,N
2024-06-23,Kroger,Northeast,3,128,810,3435.62,4.99,Y
2024-06-23,Kroger,Northeast,4,128,272,1357.28,4.99,N
2024-06-23,Kroger,South,1,64,833,2490.67,2.99,N
2024-06-23,Kroger,South,2,64,563,1683.37,2.99,N
2024-06-23,Kroger,South,3,128,650,3243.5,4.99,N
2024-06-23,Kroger,South,4,128,371,1851.29,4.99,N
2024-06-23,Kroger,Midwest,1,64,262,665.87,2.99,Y
2024-06-23,Kroger,Midwest,2,64,274,819.26,2.99,N
2024-06-23,Kroger,Midwest,3,128,1024,4343.3,4.99,Y
2024-06-23,Kroger,Midwest,4,128,579,2889.21,4.99,N
2024-06-23,Kroger,West,1,64,878,2625.22,2.99,N
2024-06-23,Kroger,West,2,64,867,2592.33,2.99,N
2024-06-23,Kroger,West,3,128,395,1675.39,4.99,Y
2024-06-23,Kroger,West,4,128,1032,5149.68,4.99,N
2024-06-23,Publix,Northeast,1,64,347,1037.53,2.99,N
2024-06-23,Publix,Northeast,2,64,401,1198.99,2.99,N
2024-06-23,Publix,Northeast,3,128,1187,5034.66,4.99,Y
2024-06-23,Publix,Northeast,4,128,678,3383.22,4.99,N
2024-06-23,Publix,South,1,64,594,1776.06,2.99,N
2024-06-23,Publix,South,2,64,1005,3004.95,2.99,N
2024-06-23,Publix,South,3,128,591,2949.09,4.99,N
2024-06-23,Publix,South,4,128,827,4126.73,4.99,N
2024-06-23,Publix,Midwest,1,64,685,2048.15,2.99,N
2024-06-23,Publix,Midwest,2,64,587,1491.86,2.99,Y
2024-06-23,Publix,Midwest,3,128,633,3158.67,4.99,N
2024-06-23,Publix,Midwest,4,128,575,2869.25,4.99,N
2024-06-23,Publix,West,1,64,778,2326.22,2.99,N
2024-06-23,Publix,West,2,64,971,2467.8,2.99,Y
2024-06-23,Publix,West,3,128,629,2667.9,4.99,Y
2024-06-23,Publix,West,4,128,647,3228.53,4.99,N
2024-06-30,Walmart,Northeast,1,64,762,1936.62,2.99,Y
2024-06-30,Walmart,Northeast,2,64,1026,2607.58,2.99,Y
2024-06-30,Walmart,Northeast,3,128,444,1883.23,4.99,Y
2024-06-30,Walmart,Northeast,4,128,684,3413.16,4.99,N
2024-06-30,Walmart,South,1,64,748,2236.52,2.99,N
2024-06-30,Walmart,South,2,64,1068,3193.32,2.99,N
2024-06-30,Walmart,South,3,128,845,4216.55,4.99,N
2024-06-30,Walmart,South,4,128,400,1996.0,4.99,N
2024-06-30,Walmart,Midwest,1,64,276,825.24,2.99,N
2024-06-30,Walmart,Midwest,2,64,837,2502.63,2.99,N
2024-06-30,Walmart,Midwest,3,128,308,1536.92,4.99,N
2024-06-30,Walmart,Midwest,4,128,477,2380.23,4.99,N
2024-06-30,Walmart,West,1,64,364,1088.36,2.99,N
2024-06-30,Walmart,West,2,64,1108,3312.92,2.99,N
2024-06-30,Walmart,West,3,128,1053,4466.3,4.99,Y
2024-06-30,Walmart,West,4,128,542,2704.58,4.99,N
2024-06-30,Target,Northeast,1,64,753,2251.47,2.99,N
2024-06-30,Target,Northeast,2,64,308,782.78,2.99,Y
2024-06-30,Target,Northeast,3,128,696,3473.04,4.99,N
2024-06-30,Target,Northeast,4,128,582,2468.55,4.99,Y
2024-06-30,Target,South,1,64,499,1492.01,2.99,N
2024-06-30,Target,South,2,64,1035,3094.65,2.99,N
2024-06-30,Target,South,3,128,803,4006.97,4.99,N
2024-06-30,Target,South,4,128,836,4171.64,4.99,N
2024-06-30,Target,Midwest,1,64,310,926.9,2.99,N
2024-06-30,Target,Midwest,2,64,1195,3573.05,2.99,N
2024-06-30,Target,Midwest,3,128,472,2355.28,4.99,N
2024-06-30,Target,Midwest,4,128,1049,5234.51,4.99,N
2024-06-30,Target,West,1,64,960,2870.4,2.99,N
2024-06-30,Target,West,2,64,986,2505.92,2.99,Y
2024-06-30,Target,West,3,128,1052,4462.06,4.99,Y
2024-06-30,Target,West,4,128,716,3572.84,4.99,N
2024-06-30,Kroger,Northeast,1,64,363,1085.37,2.99,N
2024-06-30,Kroger,Northeast,2,64,263,786.37,2.99,N
2024-06-30,Kroger,Northeast,3,128,1065,5314.35,4.99,N
2024-06-30,Kroger,Northeast,4,128,884,4411.16,4.99,N
2024-06-30,Kroger,South,1,64,445,1130.97,2.99,Y
2024-06-30,Kroger,South,2,64,594,1776.06,2.99,N
2024-06-30,Kroger,South,3,128,716,3572.84,4.99,N
2024-06-30,Kroger,South,4,128,219,1092.81,4.99,N
2024-06-30,Kroger,Midwest,1,64,723,2161.77,2.99,N
2024-06-30,Kroger,Midwest,2,64,1082,3235.18,2.99,N
2024-06-30,Kroger,Midwest,3,128,503,2133.47,4.99,Y
2024-06-30,Kroger,Midwest,4,128,1019,5084.81,4.99,N
2024-06-30,Kroger,West,1,64,894,2673.06,2.99,N
2024-06-30,Kroger,West,2,64,301,899.99,2.99,N
2024-06-30,Kroger,West,3,128,1157,5773.43,4.99,N
2024-06-30,Kroger,West,4,128,598,2984.02,4.99,N
2024-06-30,Publix,Northeast,1,64,903,2699.97,2.99,N
2024-06-30,Publix,Northeast,2,64,953,2849.47,2.99,N
2024-06-30,Publix,Northeast,3,128,1148,5728.52,4.99,N
2024-06-30,Publix,Northeast,4,128,281,1402.19,4.99,N
2024-06-30,Publix,South,1,64,886,2649.14,2.99,N
2024-06-30,Publix,South,2,64,971,2903.29,2.99,N
2024-06-30,Publix,South,3,128,362,1535.42,4.99,Y
2024-06-30,Publix,South,4,128,528,2239.51,4.99,Y
2024-06-30,Publix,Midwest,1,64,1140,3408.6,2.99,N
2024-06-30,Publix,Midwest,2,64,1080,2744.82,2.99,Y
2024-06-30,Publix,Midwest,3,128,1039,4406.92,4.99,Y
2024-06-30,Publix,Midwest,4,128,1005,4262.71,4.99,Y
2024-06-30,Publix,West,1,64,1036,3097.64,2.99,N
2024-06-30,Publix,West,2,64,693,1761.26,2.99,Y
2024-06-30,Publix,West,3,128,919,4585.81,4.99,N
2024-06-30,Publix,West,4,128,221,1102.79,4.99,N
2024-07-07,Walmart,Northeast,1,64,882,2637.18,2.99,N
2024-07-07,Walmart,Northeast,2,64,1105,2808.36,2.99,Y
2024-07-07,Walmart,Northeast,3,128,325,1621.75,4.99,N
2024-07-07,Walmart,Northeast,4,128,403,2010.97,4.99,N
2024-07-07,Walmart,South,1,64,863,2580.37,2.99,N
2024-07-07,Walmart,South,2,64,485,1450.15,2.99,N
2024-07-07,Walmart,South,3,128,502,2504.98,4.99,N
2024-07-07,Walmart,South,4,128,569,2839.31,4.99,N
2024-07-07,Walmart,Midwest,1,64,312,792.95,2.99,Y
2024-07-07,Walmart,Midwest,2,64,741,1883.25,2.99,Y
2024-07-07,Walmart,Midwest,3,128,264,1317.36,4.99,N
2024-07-07,Walmart,Midwest,4,128,748,3732.52,4.99,N
2024-07-07,Walmart,West,1,64,748,1901.04,2.99,Y
2024-07-07,Walmart,West,2,64,847,2532.53,2.99,N
2024-07-07,Walmart,West,3,128,327,1631.73,4.99,N
2024-07-07,Walmart,West,4,128,456,2275.44,4.99,N
2024-07-07,Target,Northeast,1,64,393,998.81,2.99,Y
2024-07-07,Target,Northeast,2,64,734,2194.66,2.99,N
2024-07-07,Target,Northeast,3,128,1141,4839.55,4.99,Y
2024-07-07,Target,Northeast,4,128,459,2290.41,4.99,N
2024-07-07,Target,South,1,64,557,1665.43,2.99,N
2024-07-07,Target,South,2,64,783,1989.99,2.99,Y
2024-07-07,Target,South,3,128,387,1931.13,4.99,N
2024-07-07,Target,South,4,128,1191,5051.63,4.99,Y
2024-07-07,Target,Midwest,1,64,772,1962.04,2.99,Y
2024-07-07,Target,Midwest,2,64,557,1415.62,2.99,Y
2024-07-07,Target,Midwest,3,128,1135,4814.1,4.99,Y
2024-07-07,Target,Midwest,4,128,361,1801.39,4.99,N
2024-07-07,Target,West,1,64,855,2556.45,2.99,N
2024-07-07,Target,West,2,64,521,1324.12,2.99,Y
2024-07-07,Target,West,3,128,212,1057.88,4.99,N
2024-07-07,Target,West,4,128,1126,4775.93,4.99,Y
2024-07-07,Kroger,Northeast,1,64,494,1477.06,2.99,N
2024-07-07,Kroger,Northeast,2,64,414,1237.86,2.99,N
2024-07-07,Kroger,Northeast,3,128,1093,4635.96,4.99,Y
2024-07-07,Kroger,Northeast,4,128,829,4136.71,4.99,N
2024-07-07,Kroger,South,1,64,764,2284.36,2.99,N
2024-07-07,Kroger,South,2,64,1112,3324.88,2.99,N
2024-07-07,Kroger,South,3,128,636,2697.59,4.99,Y
2024-07-07,Kroger,South,4,128,602,3003.98,4.99,N
2024-07-07,Kroger,Midwest,1,64,512,1530.88,2.99,N
2024-07-07,Kroger,Midwest,2,64,230,687.7,2.99,N
2024-07-07,Kroger,Midwest,3,128,222,1107.78,4.99,N
2024-07-07,Kroger,Midwest,4,128,273,1362.27,4.99,N
2024-07-07,Kroger,West,1,64,655,1958.45,2.99,N
2024-07-07,Kroger,West,2,64,859,2568.41,2.99,N
2024-07-07,Kroger,West,3,128,213,1062.87,4.99,N
2024-07-07,Kroger,West,4,128,1077,5374.23,4.99,N
2024-07-07,Publix,Northeast,1,64,607,1542.69,2.99,Y
2024-07-07,Publix,Northeast,2,64,229,684.71,2.99,N
2024-07-07,Publix,Northeast,3,128,404,2015.96,4.99,N
2024-07-07,Publix,Northeast,4,128,975,4135.46,4.99,Y
2024-07-07,Publix,South,1,64,830,2109.45,2.99,Y
2024-07-07,Publix,South,2,64,489,1242.79,2.99,Y
2024-07-07,Publix,South,3,128,553,2759.47,4.99,N
2024-07-07,Publix,South,4,128,1072,5349.28,4.99,N
2024-07-07,Publix,Midwest,1,64,790,2007.79,2.99,Y
2024-07-07,Publix,Midwest,2,64,440,1315.6,2.99,N
2024-07-07,Publix,Midwest,3,128,353,1761.47,4.99,N
2024-07-07,Publix,Midwest,4,128,925,4615.75,4.99,N
2024-07-07,Publix,West,1,64,542,1620.58,2.99,N
2024-07-07,Publix,West,2,64,975,2477.96,2.99,Y
2024-07-07,Publix,West,3,128,524,2614.76,4.99,N
2024-07-07,Publix,West,4,128,1031,5144.69,4.99,N
2024-07-14,Walmart,Northeast,1,64,850,2541.5,2.99,N
2024-07-14,Walmart,Northeast,2,64,818,2078.95,2.99,Y
2024-07-14,Walmart,Northeast,3,128,1122,5598.78,4.99,N
2024-07-14,Walmart,Northeast,4,128,651,3248.49,4.99,N
2024-07-14,Walmart,South,1,64,1110,3318.9,2.99,N
